sphere_id,x,y,z,r,object_type,object_id,branch_id,parent_sphere_id
1266,9.91025,39.3316,29.6203,1.1049,0,57,0,1199
1267,14.5941,41.3274,29.3611,1.00716,0,58,0,1200
1268,20.3849,39.185,29.5795,0.968124,0,59,0,1201
1269,24.7158,39.9616,29.5616,1.09148,0,60,0,1202
1270,29.0579,39.31,29.4416,0.970418,0,61,0,1203
1271,35.2013,39.0507,29.5509,1.09092,0,62,0,1204
1272,38.8696,40.7659,29.4325,0.994096,0,63,0,1205
1273,4.58576,4.93319,29.9535,1.00749,0,0,0,1206
1274,10.317,4.32265,29.677,0.927284,0,1,0,1207
1275,15.0101,5.2219,29.8224,0.927812,0,2,0,1208
1276,20.5353,5.71324,29.6778,1.00458,0,3,0,1209
1277,24.1178,6.54072,29.5645,1.00506,0,4,0,1210
1278,28.8088,4.83822,29.7063,0.948447,0,5,0,1211
1279,35.2153,4.76625,29.7567,0.911923,0,6,0,1212
1280,40.5803,4.85427,29.7955,0.989816,0,7,0,1213
1281,3.36302,10.1473,29.4531,1.06799,0,8,0,1214
1282,10.2854,10.2697,29.867,1.06782,0,9,0,1215
1283,15.2383,9.77172,29.8696,1.07505,0,10,0,1216
1284,19.4507,9.32082,29.6205,0.954867,0,11,0,1217
1285,25.1613,10.1067,29.9195,0.993299,0,12,0,1218
1286,29.9823,9.0634,29.7979,1.06595,0,13,0,1219
1287,35.1888,10.1847,29.7978,1.07053,0,14,0,1220
1288,39.3056,9.87732,29.8216,0.997727,0,15,0,1221
1289,4.27382,15.071,29.7347,1.01565,0,16,0,1222
1290,10.4005,15.8224,29.7576,1.02211,0,17,0,1223
1291,15.7648,16.3003,29.4636,0.963268,0,18,0,1224
1292,19.2469,14.2827,29.7696,1.01125,0,19,0,1225
1293,24.5866,14.5462,29.8221,0.988803,0,20,0,1226
1294,30.2373,13.3013,29.4955,1.0638,0,21,0,1227
1295,33.6664,16.1291,29.5088,1.00835,0,22,0,1228
1296,39.5474,14.4284,29.7461,0.983329,0,23,0,1229
1297,2.84418,20.2292,29.178,0.963686,0,24,0,1230
1298,9.80057,20.507,29.7659,1.04634,0,25,0,1231
1299,14.667,19.8344,29.8751,1.0251,0,26,0,1232
1300,21.1028,19.6616,29.6185,0.995155,0,27,0,1233
1301,26.1639,20.3004,29.674,0.925665,0,28,0,1234
1302,30.4395,20.6467,29.7723,0.94477,0,29,0,1235
1303,34.7712,19.4855,29.7213,0.977119,0,30,0,1236
1304,37.757,19.8907,29.1395,0.992839,0,31,0,1237
1305,4.79205,47.2499,29.2298,0.971182,0,64,0,1238
1306,9.9918,45.3527,29.89,0.997239,0,65,0,1239
1307,15.5096,45.8609,29.6946,1.03917,0,66,0,1240
1308,4.23623,24.1741,29.6785,1.06513,0,32,0,1241
1309,11.0108,24.5725,29.731,0.969092,0,33,0,1242
1310,14.5674,24.8533,29.8523,0.976731,0,34,0,1243
1311,20.5198,25.2181,29.7867,0.954348,0,35,0,1244
1312,25.9552,24.0779,29.6694,1.04842,0,36,0,1245
1313,30.4319,25.1951,29.8312,0.913755,0,37,0,1246
1314,33.5099,23.5275,29.3299,0.976436,0,38,0,1247
1315,40.9263,24.9946,29.616,0.991934,0,39,0,1248
1316,6.21266,29.2091,29.6584,1.00702,0,40,0,1249
1317,10.8769,29.0768,29.6208,0.916146,0,41,0,1250
1318,15.2276,29.0017,29.7477,0.988958,0,42,0,1251
1319,18.8064,31.0547,29.5172,0.896282,0,43,0,1252
1320,24.0231,30.5244,29.6969,1.01438,0,44,0,1253
1321,30.4698,29.8575,29.6432,0.990829,0,45,0,1254
1322,34.7293,30.9345,29.6614,1.00187,0,46,0,1255
1323,38.8347,30.7827,29.5374,1.00802,0,47,0,1256
1324,4.75296,33.9808,29.741,1.02448,0,48,0,1257
1325,9.09295,34.3251,29.6146,0.971359,0,49,0,1258
1326,13.9413,34.9641,29.8325,0.963583,0,50,0,1259
1327,17.8181,35.6036,29.1807,1.03204,0,51,0,1260
1328,26.6111,35.0968,29.4815,0.844382,0,52,0,1261
1329,28.8229,36.1233,29.6152,0.92412,0,53,0,1262
1330,34.2667,34.7977,29.8111,0.931843,0,54,0,1263
1331,40.2463,34.0507,29.8436,1.02947,0,55,0,1264
1332,4.6103,38.93,29.594,0.957845,0,56,0,1265
1333,9.99252,39.2793,29.8787,0.990915,0,57,0,1266
1334,14.5698,41.4915,29.5505,1.00102,0,58,0,1267
1335,20.3758,39.1315,29.822,0.993753,0,59,0,1268
1336,24.6671,39.8936,29.8213,1.00812,0,60,0,1269
1337,28.9111,39.2691,29.6552,1.04928,0,61,0,1270
1338,35.2202,38.9754,29.8123,0.951406,0,62,0,1271
1339,38.8267,40.7909,29.676,0.963769,0,63,0,1272
1340,4.52456,4.88864,30.1938,0.983143,0,0,0,1273
1341,10.3586,4.23373,29.8946,0.954977,0,1,0,1274
1342,14.9628,5.24123,30.0715,1.01713,0,2,0,1275
1343,20.6037,5.69114,29.9372,1.07651,0,3,0,1276
1344,24.0592,6.62916,29.7956,1.01726,0,4,0,1277
1345,28.7861,4.78171,29.9416,0.972355,0,5,0,1278
1346,35.2516,4.75885,29.9817,0.903339,0,6,0,1279
1347,40.6256,4.92197,30.0458,1.05271,0,7,0,1280
1348,3.19032,10.0925,29.6492,1.04537,0,8,0,1281
1349,10.3404,10.3595,30.1123,1.05112,0,9,0,1282
1350,15.2692,9.75719,30.1362,1.01296,0,10,0,1283
1351,19.3402,9.25366,29.8441,1.03292,0,11,0,1284
1352,25.1535,10.1386,30.1797,1.04908,0,12,0,1285
1353,29.9729,9.03006,30.0621,0.940729,0,13,0,1286
1354,35.1664,10.2135,30.063,0.921196,0,14,0,1287
1355,39.1758,9.88643,30.0343,0.913178,0,15,0,1288
1356,4.27603,15.0833,29.9883,0.988113,0,16,0,1289
1357,10.4414,15.8874,30.0236,1.10745,0,17,0,1290
1358,15.753,16.4708,29.6804,1.10434,0,18,0,1291
1359,19.1946,14.2536,30.0153,0.94193,0,19,0,1292
1360,24.6053,14.5621,30.068,0.938187,0,20,0,1293
1361,30.2263,13.1583,29.7195,1.01263,0,21,0,1294
1362,33.5854,16.2495,29.7251,1.04177,0,22,0,1295
1363,39.4771,14.4304,30.0074,1.08238,0,23,0,1296
1364,2.68569,20.212,29.3603,0.968934,0,24,0,1297
1365,9.75752,20.5619,30.018,0.976909,0,25,0,1298
1366,14.6,19.81,30.1213,0.984423,0,26,0,1299
1367,21.2083,19.6737,29.8445,0.998648,0,27,0,1300
1368,26.2295,20.2813,29.9007,0.947043,0,28,0,1301
1369,30.4839,20.6851,30.0075,0.96976,0,29,0,1302
1370,34.7754,19.4702,29.9874,1.06631,0,30,0,1303
1371,37.5976,19.8656,29.3302,0.999541,0,31,0,1304
1372,4.81448,47.428,29.4276,1.06868,0,64,0,1305
1373,10.0181,45.3706,30.1373,0.958809,0,65,0,1306
1374,15.5491,45.9615,29.9308,1.00938,0,66,0,1307
1375,4.17428,24.1205,29.9319,1.00609,0,32,0,1308
1376,11.0395,24.5776,29.9768,0.990264,0,33,0,1309
1377,14.5532,24.8458,30.1279,1.10415,0,34,0,1310
1378,20.5733,25.2157,30.0234,0.970768,0,35,0,1311
1379,26.0461,24.0565,29.9143,1.04622,0,36,0,1312
1380,30.3961,25.2576,30.0634,0.972495,0,37,0,1313
1381,33.409,23.4721,29.5452,0.945023,0,38,0,1314
1382,41.0126,24.997,29.8543,1.01362,0,39,0,1315
1383,6.30377,29.1267,29.8781,1.00104,0,40,0,1316
1384,10.9175,28.9783,29.8733,1.09633,0,41,0,1317
1385,15.225,28.9171,29.98,0.940591,0,42,0,1318
1386,18.6746,31.1717,29.7026,1.02299,0,43,0,1319
1387,24.0061,30.5917,29.9408,0.972508,0,44,0,1320
1388,30.5344,29.8497,29.8972,1.049,0,45,0,1321
1389,34.7128,30.9552,29.9104,0.922378,0,46,0,1322
1390,38.7711,30.8524,29.7711,0.930559,0,47,0,1323
1391,4.76553,33.9198,29.9894,1.01848,0,48,0,1324
1392,9.0412,34.2667,29.8653,1.05007,0,49,0,1325
1393,13.835,34.9788,30.0585,1.00099,0,50,0,1326
1394,17.6243,35.6648,29.3397,1.01385,0,51,0,1327
1395,26.7505,35.0682,29.6974,1.03419,0,52,0,1328
1396,28.705,36.2316,29.8365,1.09264,0,53,0,1329
1397,34.214,34.824,30.0366,0.931961,0,54,0,1330
1398,40.3116,33.9408,30.0733,1.05151,0,55,0,1331
1399,4.54365,38.8271,29.7996,0.938689,0,56,0,1332
1400,10.0787,39.2548,30.1122,1.00028,0,57,0,1333
1401,14.5548,41.6459,29.7469,0.953297,0,58,0,1334
1402,20.3611,39.0521,30.0569,0.935972,0,59,0,1335
1403,24.6354,39.8137,30.0801,1.09096,0,60,0,1336
1404,28.7514,39.2305,29.8597,1.0043,0,61,0,1337
1405,35.2492,38.8929,30.0336,0.944791,0,62,0,1338
1406,38.8027,40.8241,29.9281,1.02167,0,63,0,1339
1407,4.47307,4.84676,30.4474,1.04852,0,0,0,1340
1408,10.3956,4.15026,30.1426,1.0569,0,1,0,1341
1409,14.8901,5.25943,30.3145,0.99125,0,2,0,1342
1410,20.6487,5.65328,30.1998,1.0268,0,3,0,1343
1411,24.0177,6.73629,30.0321,1.05157,0,4,0,1344
1412,28.7864,4.72803,30.1787,0.911121,0,5,0,1345
1413,35.3047,4.73049,30.2182,0.976159,0,6,0,1346
1414,40.6554,5.01153,30.2964,1.07117,0,7,0,1347
1415,3.0312,10.0469,29.8515,0.962997,0,8,0,1348
1416,10.4131,10.4659,30.3413,0.953279,0,9,0,1349
1417,15.2928,9.77049,30.388,1.00586,0,10,0,1350
1418,19.2114,9.17089,30.052,0.974645,0,11,0,1351
1419,25.1335,10.1767,30.4384,0.930555,0,12,0,1352
1420,29.9537,9.02326,30.3216,1.04101,0,13,0,1353
1421,35.1364,10.2563,30.2936,0.94585,0,14,0,1354
1422,39.039,9.89892,30.2262,0.943971,0,15,0,1355
1423,4.25472,15.1053,30.236,0.998156,0,16,0,1356
1424,10.4575,15.9703,30.2873,1.02229,0,17,0,1357
1425,15.7339,16.6498,29.8897,1.00296,0,18,0,1358
1426,19.1237,14.2295,30.2421,0.955368,0,19,0,1359
1427,24.6205,14.5783,30.3015,0.884503,0,20,0,1360
1428,30.2318,13.004,29.92,0.987817,0,21,0,1361
1429,33.5127,16.3893,29.9325,0.98378,0,22,0,1362
1430,39.3988,14.4048,30.2651,0.999033,0,23,0,1363
1431,2.52142,20.2221,29.5493,1.00233,0,24,0,1364
1432,9.69323,20.6135,30.2576,1.01356,0,25,0,1365
1433,14.5541,19.795,30.3626,0.957386,0,26,0,1366
1434,21.2984,19.7085,30.0747,0.982662,0,27,0,1367
1435,26.3198,20.2446,30.1356,1.01753,0,28,0,1368
1436,30.5258,20.75,30.2664,1.08078,0,29,0,1369
1437,34.7584,19.4403,30.2518,1.05472,0,30,0,1370
1438,37.4225,19.8297,29.5106,1.01557,0,31,0,1371
1439,4.86169,47.614,29.6135,1.01969,0,64,0,1372
1440,10.021,45.4029,30.3805,0.981294,0,65,0,1373
1441,15.597,46.0393,30.1844,1.07796,0,66,0,1374
1442,4.133,24.0874,30.1786,1.00914,0,32,0,1375
1443,11.0891,24.5918,30.2223,1.00328,0,33,0,1376
1444,14.5186,24.8546,30.4016,0.893741,0,34,0,1377
1445,20.6548,25.2158,30.2718,1.04571,0,35,0,1378
1446,26.1285,24.0073,30.1576,0.989366,0,36,0,1379
1447,30.353,25.3128,30.2962,0.951378,0,37,0,1380
1448,33.3187,23.3949,29.7494,0.921987,0,38,0,1381
1449,41.1046,25.0265,30.0885,0.947857,0,39,0,1382
1450,6.38841,29.0159,30.1003,1.04904,0,40,0,1383
1451,10.9342,28.896,30.1342,0.935384,0,41,0,1384
1452,15.2014,28.8327,30.1982,0.939391,0,42,0,1385
1453,18.5386,31.265,29.898,0.977033,0,43,0,1386
1454,23.9719,30.6507,30.2045,1.08951,0,44,0,1387
1455,30.6097,29.8251,30.1472,0.99619,0,45,0,1388
1456,34.6948,30.9784,30.1484,0.959023,0,46,0,1389
1457,38.6858,30.9134,29.9936,0.983838,0,47,0,1390
1458,4.75433,33.8465,30.233,0.913913,0,48,0,1391
1459,9.00887,34.2233,30.1221,1.0223,0,49,0,1392
1460,13.7278,34.9702,30.2845,0.959053,0,50,0,1393
1461,17.442,35.734,29.5016,1.01275,0,51,0,1394
1462,26.9094,35.0483,29.9004,0.945875,0,52,0,1395
1463,28.5705,36.3325,30.0518,0.984992,0,53,0,1396
1464,34.1448,34.8684,30.2615,0.957924,0,54,0,1397
1465,40.3652,33.8071,30.2932,0.916954,0,55,0,1398
1466,4.46845,38.7334,30.0189,1.00002,0,56,0,1399
1467,10.1578,39.208,30.3447,0.998093,0,57,0,1400
1468,14.5165,41.809,29.9365,1.01219,0,58,0,1401
1469,20.3635,38.9539,30.2825,0.984295,0,59,0,1402
1470,24.5755,39.745,30.3372,0.978281,0,60,0,1403
1471,28.5974,39.221,30.0577,0.963873,0,61,0,1404
1472,35.2928,38.8268,30.2602,0.960425,0,62,0,1405
1473,38.7907,40.8667,30.1797,0.945936,0,63,0,1406
1474,4.4427,4.7991,30.7033,0.975816,0,0,0,1407
1475,10.4441,4.09326,30.396,1.03665,0,1,0,1408
1476,14.8077,5.28597,30.5466,0.910911,0,2,0,1409
1477,20.6874,5.64519,30.4534,0.986908,0,3,0,1410
1478,23.9504,6.82985,30.2688,1.05312,0,4,0,1411
1479,28.7787,4.6454,30.4319,1.06582,0,5,0,1412
1480,35.334,4.69423,30.4577,0.974609,0,6,0,1413
1481,40.6859,5.09268,30.5498,0.966834,0,7,0,1414
1482,2.89315,10.018,30.0618,1.01287,0,8,0,1415
1483,10.4662,10.5687,30.5743,1.04079,0,9,0,1416
1484,15.3316,9.79418,30.6353,0.991172,0,10,0,1417
1485,19.082,9.09328,30.2923,1.13499,0,11,0,1418
1486,25.0988,10.2242,30.6663,0.941487,0,12,0,1419
1487,29.9154,8.99945,30.5779,0.961287,0,13,0,1420
1488,35.0813,10.3242,30.5469,1.07197,0,14,0,1421
1489,38.9042,9.93802,30.4238,0.969363,0,15,0,1422
1490,4.22719,15.1005,30.484,0.96011,0,16,0,1423
1491,10.4469,16.0532,30.5288,0.932335,0,17,0,1424
1492,15.7141,16.8159,30.1041,1.08772,0,18,0,1425
1493,19.0304,14.2273,30.4889,1.0556,0,19,0,1426
1494,24.6524,14.6188,30.5619,1.06187,0,20,0,1427
1495,30.2351,12.8378,30.1027,0.955014,0,21,0,1428
1496,33.4497,16.5364,30.1202,0.98686,0,22,0,1429
1497,39.3376,14.3949,30.5096,1.00891,0,23,0,1430
1498,2.35589,20.2305,29.7596,1.07106,0,24,0,1431
1499,9.62643,20.6672,30.4976,1.01941,0,25,0,1432
1500,14.4944,19.7842,30.5998,0.979355,0,26,0,1433
1501,21.3773,19.721,30.3109,0.99713,0,27,0,1434
1502,26.4299,20.1948,30.373,1.06514,0,28,0,1435
1503,30.581,20.8392,30.5154,0.966993,0,29,0,1436
1504,34.7428,19.4047,30.5126,1.00231,0,30,0,1437
1505,37.2309,19.8067,29.6756,0.922713,0,31,0,1438
1506,4.91674,47.795,29.8093,1.08906,0,64,0,1439
1507,10.016,45.4374,30.6269,0.995454,0,65,0,1440
1508,15.6579,46.1301,30.4307,0.964063,0,66,0,1441
1509,4.06568,24.046,30.433,1.0657,0,32,0,1442
1510,11.1492,24.6104,30.4657,1.00574,0,33,0,1443
1511,14.4946,24.8804,30.635,0.944198,0,34,0,1444
1512,20.7538,25.1977,30.5267,1.09626,0,35,0,1445
1513,26.1992,23.9367,30.3838,0.929749,0,36,0,1446
1514,30.282,25.3751,30.5403,1.04698,0,37,0,1447
1515,33.25,23.3064,29.9508,0.91477,0,38,0,1448
1516,41.1857,25.0329,30.3111,0.923938,0,39,0,1449
1517,6.47508,28.9087,30.3234,0.981998,0,40,0,1450
1518,10.968,28.8363,30.3707,0.984809,0,41,0,1451
1519,15.1996,28.7614,30.4219,0.886948,0,42,0,1452
1520,18.4237,31.3681,30.0999,1.01672,0,43,0,1453
1521,23.9581,30.7318,30.4642,0.924015,0,44,0,1454
1522,30.7064,29.7981,30.3751,0.943835,0,45,0,1455
1523,34.6583,30.999,30.386,0.965174,0,46,0,1456
1524,38.591,30.9802,30.2308,1.05637,0,47,0,1457
1525,4.72204,33.7901,30.4729,0.994209,0,48,0,1458
1526,8.95417,34.1959,30.3703,0.971517,0,49,0,1459
1527,13.6115,34.9864,30.5099,1.01676,0,50,0,1460
1528,17.2553,35.8253,29.658,1.04024,0,51,0,1461
1529,27.0621,35.0211,30.0819,0.955323,0,52,0,1462
1530,28.4669,36.4261,30.2547,0.967316,0,53,0,1463
1531,34.0671,34.9196,30.4826,0.959738,0,54,0,1464
1532,40.4125,33.6644,30.4772,0.950443,0,55,0,1465
1533,4.3742,38.6503,30.235,0.990976,0,56,0,1466
1534,10.2305,39.1746,30.6019,1.07723,0,57,0,1467
1535,14.5029,41.9676,30.1378,1.02636,0,58,0,1468
1536,20.3917,38.8502,30.5039,0.9343,0,59,0,1469
1537,24.5476,39.6752,30.5699,0.952203,0,60,0,1470
1538,28.4659,39.2225,30.2596,0.950406,0,61,0,1471
1539,35.3501,38.7801,30.4973,0.993216,0,62,0,1472
1540,38.7752,40.8815,30.4152,0.923856,0,63,0,1473
1541,4.4197,4.72451,30.9532,1.04698,0,0,0,1474
1542,10.4633,4.03848,30.6486,1.00076,0,1,0,1475
1543,14.7256,5.28535,30.7831,1.00123,0,2,0,1476
1544,20.7382,5.65031,30.7017,1.01382,0,3,0,1477
1545,23.8694,6.90381,30.5081,0.974083,0,4,0,1478
1546,28.7467,4.56433,30.6837,1.02419,0,5,0,1479
1547,35.3883,4.64907,30.7026,1.01957,0,6,0,1480
1548,40.7027,5.1809,30.7742,0.947247,0,7,0,1481
1549,2.76103,10.0016,30.2772,0.982667,0,8,0,1482
1550,10.5337,10.6891,30.7949,0.986875,0,9,0,1483
1551,15.3596,9.83128,30.8787,0.958533,0,10,0,1484
1552,18.9538,8.99238,30.5245,1.05036,0,11,0,1485
1553,25.0714,10.2484,30.9065,0.97173,0,12,0,1486
1554,29.8684,8.94992,30.8566,1.1478,0,13,0,1487
1555,35.0075,10.3783,30.7988,1.06258,0,14,0,1488
1556,38.7274,9.99004,30.6332,1.1159,0,15,0,1489
1557,4.20777,15.0706,30.7229,0.966401,0,16,0,1490
1558,10.4481,16.1329,30.7673,1.00573,0,17,0,1491
1559,15.6716,16.9837,30.3138,0.961145,0,18,0,1492
1560,18.9387,14.2391,30.7361,1.0147,0,19,0,1493
1561,24.6566,14.6684,30.8227,0.916878,0,20,0,1494
1562,30.2623,12.6862,30.2864,0.958805,0,21,0,1495
1563,33.3669,16.6927,30.2922,0.944776,0,22,0,1496
1564,39.2539,14.3978,30.7667,1.08154,0,23,0,1497
1565,2.21421,20.2375,29.9867,0.918657,0,24,0,1498
1566,9.54784,20.7312,30.7368,1.03926,0,25,0,1499
1567,14.4225,19.7794,30.8495,1.0398,0,26,0,1500
1568,21.4886,19.7378,30.5531,1.06864,0,27,0,1501
1569,26.5507,20.1652,30.6084,1.02337,0,28,0,1502
1570,30.6235,20.8966,30.7464,0.903286,0,29,0,1503
1571,34.7312,19.3971,30.7786,1.06558,0,30,0,1504
1572,37.0511,19.7854,29.8685,1.05831,0,31,0,1505
1573,4.99275,47.9595,30.0125,1.06628,0,64,0,1506
1574,9.98665,45.4715,30.8717,0.96993,0,65,0,1507
1575,15.7282,46.2373,30.6621,1.05807,0,66,0,1508
1576,4.00086,23.9758,30.6817,0.971741,0,32,0,1509
1577,11.2319,24.6138,30.7031,0.999522,0,33,0,1510
1578,14.4619,24.8815,30.8714,0.954454,0,34,0,1511
1579,20.8312,25.1985,30.7897,0.980801,0,35,0,1512
1580,26.2866,23.8689,30.5928,0.94563,0,36,0,1513
1581,30.2357,25.4496,30.7869,1.00342,0,37,0,1514
1582,33.1942,23.2109,30.1574,0.93705,0,38,0,1515
1583,41.2829,25.0154,30.5436,1.01031,0,39,0,1516
1584,6.56226,28.7861,30.5515,1.09296,0,40,0,1517
1585,10.9766,28.7666,30.6066,0.918262,0,41,0,1518
1586,15.2254,28.6832,30.6574,0.997725,0,42,0,1519
1587,18.2982,31.4676,30.2973,0.960947,0,43,0,1520
1588,23.9676,30.8358,30.7382,1.17274,0,44,0,1521
1589,30.7959,29.7864,30.6023,0.977805,0,45,0,1522
1590,34.6451,31.0072,30.6299,0.977457,0,46,0,1523
1591,38.482,31.048,30.4617,1.03938,0,47,0,1524
1592,4.68273,33.706,30.7104,1.01987,0,48,0,1525
1593,8.91094,34.1625,30.6137,0.997837,0,49,0,1526
1594,13.4757,34.983,30.7312,1.03843,0,50,0,1527
1595,17.0601,35.9237,29.7988,1.02125,0,51,0,1528
1596,27.194,34.992,30.2789,0.911134,0,52,0,1529
1597,28.3648,36.5309,30.4472,0.942041,0,53,0,1530
1598,33.9675,34.9764,30.7178,1.04661,0,54,0,1531
1599,40.4432,33.5229,30.6873,1.02058,0,55,0,1532
1600,4.282,38.5767,30.4529,0.94297,0,56,0,1533
1601,10.3129,39.1575,30.8577,1.05034,0,57,0,1534
1602,14.5165,42.1249,30.3401,0.994499,0,58,0,1535
1603,20.4118,38.7481,30.7337,1.00921,0,59,0,1536
1604,24.5186,39.6057,30.8181,1.0374,0,60,0,1537
1605,28.3441,39.2387,30.4789,1.00532,0,61,0,1538
1606,35.4133,38.7306,30.7342,1.00057,0,62,0,1539
1607,38.7687,40.9224,30.671,1.03641,0,63,0,1540
1608,4.4002,4.67256,31.214,1.06657,0,0,0,1541
1609,10.4846,4.00578,30.8957,1.0009,0,1,0,1542
1610,14.6604,5.30626,31.0239,0.909953,0,2,0,1543
1611,20.7708,5.64153,30.9529,0.912838,0,3,0,1544
1612,23.7687,6.9588,30.7349,1.01657,0,4,0,1545
1613,28.72,4.47474,30.9221,1.01285,0,5,0,1546
1614,35.47,4.59396,30.9445,1.04487,0,6,0,1547
1615,40.7133,5.28889,31.0217,1.08096,0,7,0,1548
1616,2.62013,9.97823,30.477,0.914159,0,8,0,1549
1617,10.6061,10.7884,31.0347,1.07763,0,9,0,1550
1618,15.4024,9.86779,31.1182,0.984255,0,10,0,1551
1619,18.8371,8.8744,30.728,1.00285,0,11,0,1552
1620,25.0328,10.2988,31.153,1.0183,0,12,0,1553
1621,29.8071,8.89173,31.1308,0.982571,0,13,0,1554
1622,34.907,10.4377,31.0413,1.07658,0,14,0,1555
1623,38.5646,10.0597,30.8488,0.933817,0,15,0,1556
1624,4.19886,15.0612,30.9642,0.949797,0,16,0,1557
1625,10.4467,16.1937,31.0112,0.980231,0,17,0,1558
1626,15.6324,17.1171,30.5185,0.989528,0,18,0,1559
1627,18.838,14.228,30.9758,1.04115,0,19,0,1560
1628,24.6747,14.7323,31.0655,1.00675,0,20,0,1561
1629,30.2883,12.5204,30.4979,1.07995,0,21,0,1562
1630,33.288,16.8373,30.4857,1.01646,0,22,0,1563
1631,39.1513,14.4035,31.0168,0.935845,0,23,0,1564
1632,2.10296,20.2648,30.1942,0.948206,0,24,0,1565
1633,9.46097,20.7962,30.9729,1.02646,0,25,0,1566
1634,14.3447,19.7503,31.0959,0.91064,0,26,0,1567
1635,21.5799,19.7358,30.8042,0.998166,0,27,0,1568
1636,26.6689,20.1102,30.8285,0.964442,0,28,0,1569
1637,30.6484,20.9484,30.9932,1.01376,0,29,0,1570
1638,34.745,19.375,31.0437,1.04906,0,30,0,1571
1639,36.8638,19.7749,30.0551,0.98343,0,31,0,1572
1640,5.09227,48.1153,30.2046,0.949278,0,64,0,1573
1641,9.95259,45.5151,31.1243,1.03466,0,65,0,1574
1642,15.8245,46.3499,30.8812,1.01061,0,66,0,1575
1643,3.95277,23.9128,30.9113,0.928953,0,32,0,1576
1644,11.3139,24.5944,30.9384,0.975069,0,33,0,1577
1645,14.4084,24.8672,31.1212,1.02349,0,34,0,1578
1646,20.9023,25.2271,31.045,1.06633,0,35,0,1579
1647,26.3813,23.8043,30.8122,0.99009,0,36,0,1580
1648,30.1852,25.4989,31.0306,1.01467,0,37,0,1581
1649,33.1306,23.0983,30.3978,1.09226,0,38,0,1582
1650,41.4129,25.0013,30.779,1.07725,0,39,0,1583
1651,6.64427,28.6379,30.7659,0.957552,0,40,0,1584
1652,10.9709,28.6861,30.8215,0.896084,0,41,0,1585
1653,15.2429,28.5855,30.9045,1.06505,0,42,0,1586
1654,18.1742,31.575,30.5141,1.08742,0,43,0,1587
1655,23.9527,30.9597,31.0035,1.08579,0,44,0,1588
1656,30.8721,29.7918,30.8345,0.96683,0,45,0,1589
1657,34.6175,31.0397,30.8818,1.02211,0,46,0,1590
1658,38.3741,31.1137,30.6887,0.93708,0,47,0,1591
1659,4.61673,33.6287,30.9442,1.0137,0,48,0,1592
1660,8.84552,34.1202,30.8626,1.04322,0,49,0,1593
1661,13.3635,34.9705,30.9649,1.00554,0,50,0,1594
1662,16.8613,36.0467,29.9247,1.06217,0,51,0,1595
1663,27.3194,34.9649,30.4671,0.837148,0,52,0,1596
1664,28.2797,36.6398,30.6451,0.965387,0,53,0,1597
1665,33.8617,35.053,30.9445,0.899744,0,54,0,1598
1666,40.4463,33.3818,30.8999,0.994312,0,55,0,1599
1667,4.19294,38.5109,30.6638,0.952876,0,56,0,1600
1668,10.379,39.1157,31.1084,0.950313,0,57,0,1601
1669,14.5141,42.2704,30.5417,0.941142,0,58,0,1602
1670,20.4106,38.6499,30.9865,1.08472,0,59,0,1603
1671,24.4864,39.5581,31.071,0.915931,0,60,0,1604
1672,28.2336,39.267,30.7028,0.968551,0,61,0,1605
1673,35.453,38.6893,30.9777,0.985215,0,62,0,1606
1674,38.7602,40.9861,30.9237,1.04297,0,63,0,1607
1675,5.17106,48.2742,30.389,1.02358,0,64,0,1640
1676,9.90785,45.5517,31.3765,0.940145,0,65,0,1641
1677,15.9189,46.4494,31.0937,1.0118,0,66,0,1642
1678,3.92511,23.8335,31.1573,1.0395,0,32,0,1643
1679,11.3873,24.5778,31.1867,1.03804,0,33,0,1644
1680,14.3678,24.8781,31.3736,0.962595,0,34,0,1645
1681,20.9814,25.2656,31.2966,0.93775,0,35,0,1646
1682,26.4715,23.723,31.0279,0.935854,0,36,0,1647
1683,30.1188,25.5274,31.2757,1.02228,0,37,0,1648
1684,33.0938,22.9886,30.6452,1.00321,0,38,0,1649
1685,41.5662,24.9809,30.9995,1.00149,0,39,0,1650
1686,6.74098,28.5027,30.9563,1.01094,0,40,0,1651
1687,10.9602,28.6144,31.0484,0.95273,0,41,0,1652
1688,15.2442,28.4726,31.1456,0.949671,0,42,0,1653
1689,18.0341,31.6832,30.7205,0.992817,0,43,0,1654
1690,23.9563,31.0918,31.2406,0.941079,0,44,0,1655
1691,30.947,29.8202,31.0815,1.03847,0,45,0,1656
1692,34.5615,31.0713,31.1589,1.13773,0,46,0,1657
1693,38.2675,31.1729,30.9184,1.04006,0,47,0,1658
1694,4.57483,33.5642,31.1857,0.972317,0,48,0,1659
1695,8.79571,34.0784,31.1152,1.0339,0,49,0,1660
1696,13.2333,34.9685,31.18,0.990552,0,50,0,1661
1697,16.6588,36.1504,30.0617,0.921759,0,51,0,1662
1698,27.4188,34.9335,30.6559,0.862461,0,52,0,1663
1699,28.1674,36.762,30.8396,1.02282,0,53,0,1664
1700,33.7394,35.118,31.1494,0.989012,0,54,0,1665
1701,40.4443,33.235,31.1194,1.05631,0,55,0,1666
1702,4.12269,38.4401,30.9046,1.04241,0,56,0,1667
1703,10.4208,39.0803,31.3593,1.02738,0,57,0,1668
1704,14.533,42.4027,30.7501,0.990249,0,58,0,1669
1705,20.386,38.5346,31.2308,1.00503,0,59,0,1670
